offset_days,mean_daily_return,std_across_events,car,car_sd_across_events,car_ci_low,car_ci_high,car_t_stat,car_p_value,car_boot_ci_low,car_boot_ci_high,n_events
24,-0.03327431043905415,0.059182470074420825,-0.0587072338254782,0.1864180917618651,-0.3553400175082716,0.23792554985731518,-0.6298448103467577,0.5734989832133891,-0.20283641121147214,0.09093646298703897,4
25,0.021283452197794483,0.03994607283772832,-0.037423781627683714,0.1574048571631153,-0.2878900346839168,0.21304247142854932,-0.47550987056139243,0.666902196309159,-0.1749854237113266,0.0966165733454718,4
26,0.002771790810396471,0.01588851125802902,-0.034651990817287245,0.15394072220569702,-0.2796060321254003,0.2103020504908258,-0.4501991457592999,0.6831103245376696,-0.1594001692391184,0.09696731943959953,4
27,0.005462760487661148,0.014310334359127434,-0.029189230329626094,0.1596710719841628,-0.28326153687797007,0.22488307621871786,-0.3656170146151617,0.7389097997589641,-0.16680394070316626,0.11049984586996234,4
28,0.004674906503303491,0.015748871509266373,-0.024514323826322605,0.1518119277621378,-0.2660809781286289,0.2170523304759837,-0.3229564921240204,0.7679289555188556,-0.14887062224875294,0.11331853156486615,4
29,-0.0029951674742337803,0.007199998804349505,-0.027509491300556382,0.15260827003776334,-0.2703433038692655,0.21532432126815276,-0.3605242532891446,0.742344993299194,-0.14754918114051616,0.11071156855301431,4
30,0.019036299996534004,0.03586180668102243,-0.008473191304022382,0.15617276779927278,-0.2569789152383854,0.24003253263034063,-0.10851048391372413,0.920441359413705,-0.1479542789499715,0.13505128991380158,4
31,-0.025478961702971148,0.02557286383847845,-0.03395215300699352,0.13899163959829755,-0.2551188679594569,0.18721456194546984,-0.48854957183208003,0.6586452396608856,-0.16528158835673898,0.08723975379116777,4
32,0.0022439059719707765,0.017317638486582364,-0.031708247035022744,0.1434666127177018,-0.2599956428225321,0.1965791487524866,-0.44202963232170017,0.6883917829597703,-0.15889597237161385,0.09903370620595772,4
33,-0.007526206456953784,0.010963204751586788,-0.03923445349197653,0.15007571744097456,-0.2780384097333921,0.19956950274943908,-0.5228621146843108,0.6372295501387584,-0.16743592183727884,0.09585468786194079,4
34,-0.0034325291148744564,0.0069520578391001975,-0.04266698260685099,0.14526373332167683,-0.27381399830749514,0.18848003309379313,-0.5874416364113101,0.5981936016265427,-0.1697823077939528,0.08805232033429512,4
35,-0.0005573830729673729,0.011400018090061931,-0.043224365679818355,0.15208454027038484,-0.2852248073169471,0.1987760759573104,-0.5684255033808372,0.6095118183630596,-0.17817069062164015,0.0979808651832622,4
36,-0.006703311285091825,0.01846445885230345,-0.049927676964910184,0.1690454721348676,-0.31891674607518483,0.21906139214536446,-0.5907011448975925,0.5962685992018321,-0.19833544369339545,0.10355601191997182,4
